ID,NAME,CITY,STATE,TYPE,STATUS,COUNTY,OWNER,BEDS,PlaceName_Cleaned
10402130,LEMUEL SATTUCK HOSPITAL,BOSTON,MA,PSYCHIATRIC,OPEN,SUFFOLK,GOVERNMENT - STATE,255,Boston
6001453,HEALTH ALLIANCE HOSPITAL - LEOMINSTER CAMPUS,LEOMINSTER,MA,GENERAL ACUTE CARE,OPEN,WORCESTER,NON-PROFIT,122,Leominster
2802540,FALMOUTH HOSPITAL,FALMOUTH,MA,GENERAL ACUTE CARE,OPEN,BARNSTABLE,NON-PROFIT,95,Falmouth
4601550,HARRINGTON MEMORIAL HOSPITAL,SOUTHBRIDGE,MA,GENERAL ACUTE CARE,OPEN,WORCESTER,NON-PROFIT,114,Southbridge
13002072,NEW ENGLAND SINAI HOSPITAL,STOUGHTON,MA,REHABILITATION,OPEN,NORFOLK,PROPRIETARY,157,Stoughton
101854,LOWELL GENERAL HOSPITAL,LOWELL,MA,GENERAL ACUTE CARE,OPEN,MIDDLESEX,NON-PROFIT,239,Lowell
901752,MARLBOROUGH HOSPITAL,MARLBOROUGH,MA,GENERAL ACUTE CARE,OPEN,MIDDLESEX,NON-PROFIT,79,Marlborough
2901701,METROWEST MEDICAL CENTER - FRAMINGHAM CAMPUS,FRAMINGHAM,MA,GENERAL ACUTE CARE,OPEN,MIDDLESEX,PROPRIETARY,155,Framingham
6402554,NANTUCKET COTTAGE HOSPITAL,NANTUCKET,MA,GENERAL ACUTE CARE,OPEN,NANTUCKET,NON-PROFIT,19,Nantucket
4501970,NORTH SHORE MEDICAL CENTER  - SALEM CAMPUS,SALEM,MA,GENERAL ACUTE CARE,OPEN,ESSEX,NON-PROFIT,268,Salem
10502114,SHRINERS' HOSPITAL FOR CHILDREN,BOSTON,MA,CHILDREN,OPEN,SUFFOLK,NON-PROFIT,30,Boston
12701104,SHRINERS' HOSPITAL FOR CHILDREN,SPRINGFIELD,MA,CHILDREN,OPEN,HAMPDEN,NON-PROFIT,40,Springfield
9740033,SPRING VIEW HOSPITAL,LEBANON,KY,GENERAL ACUTE CARE,OPEN,MARION,PROPRIETARY,75,Lebanon
6142167,MONROE COUNTY MEDICAL CENTER,TOMPKINSVILLE,KY,GENERAL ACUTE CARE,OPEN,MONROE,NON-PROFIT,49,Tompkinsville
9340353,SAINT JOSEPH MOUNT STERLING,MT. STERLING,KY,GENERAL ACUTE CARE,OPEN,MONTGOMERY,NON-PROFIT,42,Mt. Sterling
6342345,MUHLENBERG COMMUNITY HOSPITAL,GREENVILLE,KY,GENERAL ACUTE CARE,OPEN,MUHLENBERG,NON-PROFIT,90,Greenville
742445,CALDWELL MEDICAL CENTER,PRINCETON,KY,CRITICAL ACCESS,OPEN,CALDWELL,NON-PROFIT,25,Princeton
10442141,T J SAMSON COMMUNITY HOSPITAL,GLASGOW,KY,GENERAL ACUTE CARE,OPEN,BARREN,NON-PROFIT,180,Glasgow
2240004,FLAGET MEMORIAL HOSPITAL,BARDSTOWN,KY,GENERAL ACUTE CARE,OPEN,NELSON,NON-PROFIT,40,Bardstown
7162450,RICHLAND MEMORIAL HOSPITAL,OLNEY,IL,GENERAL ACUTE CARE,OPEN,RICHLAND,NON-PROFIT,90,Olney
6241472,MORGAN COUNTY ARH HOSPITAL,WEST LIBERTY,KY,CRITICAL ACCESS,OPEN,MORGAN,NON-PROFIT,25,West Liberty
9561938,SARAH BUSH LINCOLN HEALTH CENTER,MATTOON,IL,GENERAL ACUTE CARE,OPEN,COLES,NON-PROFIT,118,Mattoon
7608865,ST. LUKE'S HOSPITAL - WARREN CAMPUS,PHILLIPSBURG,NJ,GENERAL ACUTE CARE,OPEN,WARREN,NON-PROFIT,198,Phillipsburg
7707840,HACKETTSTOWN REGIONAL MEDICAL CENTER,HACKETTSTOWN,NJ,GENERAL ACUTE CARE,OPEN,WARREN,NON-PROFIT,111,Hackettstown
13107825,LITTLE HILL ALINA LODGE,BLAIRSTOWN,NJ,SPECIAL,OPEN,WARREN,PROPRIETARY,NA,Blairstown
7574523,PUSHMATAHA COUNTY-TOWN OF ANTLERS HOSPITAL AUTHORITY,ANTLERS,OK,GENERAL ACUTE CARE,OPEN,PUSHMATAHA,GOVERNMENT - STATE,25,Antlers
6474501,MCALESTER REGIONAL HEALTH CENTER,MCALESTER,OK,GENERAL ACUTE CARE,OPEN,PITTSBURG,GOVERNMENT - LOCAL,170,Mcalester
14174820,ROLLING HILLS HOSPITAL,ADA,OK,PSYCHIATRIC,OPEN,PONTOTOC,PROPRIETARY,60,Ada
10973737,FAIRVIEW REGIONAL MEDICAL CENTER,FAIRVIEW,OK,CRITICAL ACCESS,OPEN,MAJOR,GOVERNMENT - DISTRICT/AUTHORITY,25,Fairview
473651,ELKVIEW GENERAL HOSPITAL,HOBART,OK,GENERAL ACUTE CARE,OPEN,KIOWA,GOVERNMENT - DISTRICT/AUTHORITY,38,Hobart
5574601,ALLIANCEHEALTH PONCA CITY,PONCA CITY,OK,GENERAL ACUTE CARE,OPEN,KAY,PROPRIETARY,140,Ponca City
2474953,EASTERN OKLAHOMA MEDICAL CENTER,POTEAU,OK,GENERAL ACUTE CARE,OPEN,LE FLORE,GOVERNMENT - LOCAL,43,Poteau
373034,EDMOND -AMG SPECIALTY HOSPITAL,EDMOND,OK,LONG TERM CARE,OPEN,OKLAHOMA,PROPRIETARY,37,Edmond
761021,KATHERINE SHAW BETHEA HOSPITAL,DIXON,IL,GENERAL ACUTE CARE,OPEN,LEE,NON-PROFIT,80,Dixon
7861764,SAINT JAMES HOSPITAL,PONTIAC,IL,GENERAL ACUTE CARE,OPEN,LIVINGSTON,NON-PROFIT,42,Pontiac
1874578,LATIMER COUNTY GENERAL HOSPITAL,WILBURTON,OK,GENERAL ACUTE CARE,OPEN,LATIMER,GOVERNMENT - LOCAL,33,Wilburton
4461455,MC DONOUGH DISTRICT HOSPITAL,MACOMB,IL,GENERAL ACUTE CARE,OPEN,MCDONOUGH,GOVERNMENT - DISTRICT/AUTHORITY,95,Macomb
1673120,LAKESIDE WOMEN'S HOSPITAL,OKLAHOMA CITY,OK,GENERAL ACUTE CARE,OPEN,OKLAHOMA,PROPRIETARY,23,Oklahoma City
2073114,MCBRIDE ORTHOPEDIC HOSPITAL,OKLAHOMA CITY,OK,SPECIAL,OPEN,OKLAHOMA,PROPRIETARY,74,Oklahoma City
2173112,ALLIANCEHEALTH DEACONESS,OKLAHOMA CITY,OK,GENERAL ACUTE CARE,OPEN,OKLAHOMA,PROPRIETARY,238,Oklahoma City
2973110,ALLIANCEHEALTH MIDWEST,MIDWEST CITY,OK,GENERAL ACUTE CARE,OPEN,OKLAHOMA,PROPRIETARY,255,Midwest City
3373112,"INTEGRIS BAPTIST MEDICAL CENTER, INC.",OKLAHOMA CITY,OK,GENERAL ACUTE CARE,OPEN,OKLAHOMA,NON-PROFIT,629,Oklahoma City
3473120,NORTHWEST SURGICAL HOSPITAL,OKLAHOMA CITY,OK,SPECIAL,OPEN,OKLAHOMA,PROPRIETARY,9,Oklahoma City
3973134,"OKLAHOMA SPINE HOSPITAL, LLC",OKLAHOMA CITY,OK,SPECIAL,OPEN,OKLAHOMA,PROPRIETARY,25,Oklahoma City
4073034,INTEGRIS HEALTH EDMOND,EDMOND,OK,GENERAL ACUTE CARE,OPEN,OKLAHOMA,NON-PROFIT,40,Edmond
4273109,INTEGRIS SOUTHWEST MEDICAL CENTER,OKLAHOMA CITY,OK,GENERAL ACUTE CARE,OPEN,OKLAHOMA,NON-PROFIT,352,Oklahoma City
5173120,"MERCY HOSPITAL OKLAHOMA CITY, INC.",OKLAHOMA CITY,OK,GENERAL ACUTE CARE,OPEN,OKLAHOMA,NON-PROFIT,349,Oklahoma City
5673139,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SPECIALTY,OKLAHOMA CITY,OK,SPECIAL,OPEN,OKLAHOMA,PROPRIETARY,14,Oklahoma City
14662644,MASON DISTRICT HOSPITAL,HAVANA,IL,CRITICAL ACCESS,OPEN,MASON,GOVERNMENT - DISTRICT/AUTHORITY,20,Havana
1762801,ST MARYS HOSPITAL,CENTRALIA,IL,GENERAL ACUTE CARE,OPEN,MARION,NON-PROFIT,113,Centralia
1842240,CUMBERLAND HALL HOSPITAL,HOPKINSVILLE,KY,PSYCHIATRIC,OPEN,CHRISTIAN,PROPRIETARY,97,Hopkinsville
3942241,JENNIE STUART MEDICAL CENTER,HOPKINSVILLE,KY,GENERAL ACUTE CARE,OPEN,CHRISTIAN,NON-PROFIT,194,Hopkinsville
12042240,WESTERN STATE HOSPITAL,HOPKINSVILLE,KY,PSYCHIATRIC,OPEN,CHRISTIAN,GOVERNMENT - STATE,495,Hopkinsville
941008,CARROLL COUNTY MEMORIAL HOSPITAL,CARROLLTON,KY,CRITICAL ACCESS,OPEN,CARROLL,GOVERNMENT - DISTRICT/AUTHORITY,25,Carrollton
8041501,PIKEVILLE MEDICAL CENTER,PIKEVILLE,KY,GENERAL ACUTE CARE,OPEN,PIKE,NON-PROFIT,261,Pikeville
4742502,LAKE CUMBERLAND REGIONAL HOSPITAL,SOMERSET,KY,GENERAL ACUTE CARE,OPEN,PULASKI,PROPRIETARY,295,Somerset
5873120,OKLAHOMA HEART HOSPITAL,OKLAHOMA CITY,OK,SPECIAL,OPEN,OKLAHOMA,PROPRIETARY,99,Oklahoma City
6073112,SELECT SPECIALTY HOSPITAL -OKLAHOMA CITY,OKLAHOMA CITY,OK,LONG TERM CARE,OPEN,OKLAHOMA,PROPRIETARY,72,Oklahoma City
6973104,OU MEDICAL CENTER -THE CHILDREN'S HOSPITAL,OKLAHOMA CITY,OK,CHILDREN,OPEN,OKLAHOMA,PROPRIETARY,314,Oklahoma City
8173102,ST. ANTHONY HOSPITAL,OKLAHOMA CITY,OK,GENERAL ACUTE CARE,OPEN,OKLAHOMA,NON-PROFIT,702,Oklahoma City
1440391,CLARK REGIONAL MEDICAL CENTER,WINCHESTER,KY,GENERAL ACUTE CARE,OPEN,CLARK,PROPRIETARY,54,Winchester
3341701,HAZARD ARH REGIONAL MEDICAL CENTER,HAZARD,KY,GENERAL ACUTE CARE,OPEN,PERRY,NON-PROFIT,358,Hazard
9173129,SURGICAL HOSPITAL OF OKLAHOMA,OKLAHOMA CITY,OK,GENERAL ACUTE CARE,OPEN,OKLAHOMA,PROPRIETARY,12,Oklahoma City
9373013,"SUMMIT MEDICAL CENTER, LLC",EDMOND,OK,SPECIAL,OPEN,OKLAHOMA,PROPRIETARY,9,Edmond
9573008,THE CHILDREN'S CENTER,BETHANY,OK,CHILDREN,OPEN,OKLAHOMA,NON-PROFIT,120,Bethany
12341503,TUG VALLEY ARH REGIONAL MEDICAL CENTER,SOUTH WILLIAMSON,KY,GENERAL ACUTE CARE,OPEN,PIKE,NON-PROFIT,113,South Williamson
13573141,CEDAR RIDGE,OKLAHOMA CITY,OK,PSYCHIATRIC,OPEN,OKLAHOMA,PROPRIETARY,116,Oklahoma City
7961701,ST JOSEPH MEDICAL CENTER,BLOOMINGTON,IL,GENERAL ACUTE CARE,OPEN,MCLEAN,NON-PROFIT,NA,Bloomington
14973142,MERCY REHABILITATION HOSPITAL OKLAHOMA CITY,OKLAHOMA CITY,OK,REHABILITATION,OPEN,OKLAHOMA,NON-PROFIT,50,Oklahoma City
14062088,COMMUNITY MEMORIAL HOSPITAL,STAUNTON,IL,CRITICAL ACCESS,OPEN,MACOUPIN,NON-PROFIT,25,Staunton
6762526,DECATUR MEMORIAL HOSPITAL,DECATUR,IL,GENERAL ACUTE CARE,OPEN,MACON,NON-PROFIT,188,Decatur
8162521,ST MARYS HOSPITAL,DECATUR,IL,GENERAL ACUTE CARE,OPEN,MACON,NON-PROFIT,NA,Decatur
262002,ALTON MEMORIAL HOSPITAL,ALTON,IL,GENERAL ACUTE CARE,OPEN,MADISON,NON-PROFIT,253,Alton
2662002,SAINT ANTHONY'S HEALTH CENTER,ALTON,IL,GENERAL ACUTE CARE,OPEN,MADISON,NON-PROFIT,199,Alton
15073109,ONECORE HEALTH,OKLAHOMA CITY,OK,SPECIAL,OPEN,OKLAHOMA,PROPRIETARY,8,Oklahoma City
12662062,ANDERSON HOSPITAL,MARYVILLE,IL,GENERAL ACUTE CARE,OPEN,MADISON,NON-PROFIT,154,Maryville
5660050,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,MCHENRY,IL,GENERAL ACUTE CARE,OPEN,MCHENRY,NON-PROFIT,173,Mchenry
6461761,BROMENN HEALTHCARE,NORMAL,IL,GENERAL ACUTE CARE,OPEN,MCLEAN,NON-PROFIT,200,Normal
8560098,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL,WOODSTOCK,IL,GENERAL ACUTE CARE,OPEN,MCHENRY,NON-PROFIT,135,Woodstock
3321601,UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,EASTON,MD,GENERAL ACUTE CARE,OPEN,TALBOT,NON-PROFIT,132,Easton
1603894,HUGGINS HOSPITAL,WOLFEBORO,NH,GENERAL ACUTE CARE,OPEN,CARROLL,NON-PROFIT,25,Wolfeboro
1903860,MEMORIAL HOSPITAL,NORTH CONWAY,NH,GENERAL ACUTE CARE,OPEN,CARROLL,GOVERNMENT - LOCAL,25,North Conway
803431,CHESHIRE MEDICAL CENTER,KEENE,NH,GENERAL ACUTE CARE,OPEN,CHESHIRE,NON-PROFIT,169,Keene
403264,SPEARE MEMORIAL HOSPITAL,PLYMOUTH,NH,GENERAL ACUTE CARE,OPEN,GRAFTON,NON-PROFIT,25,Plymouth
903785,COTTAGE HOSPITAL,WOODSVILLE,NH,GENERAL ACUTE CARE,OPEN,GRAFTON,NON-PROFIT,25,Woodsville
1803561,LITTLETON REGIONAL HEALTHCARE,LITTLETON,NH,GENERAL ACUTE CARE,OPEN,GRAFTON,NON-PROFIT,25,Littleton
2873401,"MERCY HOSPITAL ARDMORE, INC",ARDMORE,OK,GENERAL ACUTE CARE,OPEN,CARTER,NON-PROFIT,190,Ardmore
2903766,ALICE PECK DAY MEMORIAL HOSPITAL,LEBANON,NH,GENERAL ACUTE CARE,OPEN,GRAFTON,NON-PROFIT,25,Lebanon
3874344,INTEGRIS GROVE HOSPITAL,GROVE,OK,GENERAL ACUTE CARE,OPEN,DELAWARE,NON-PROFIT,58,Grove
1703246,LAKES REGION GENERAL HOSPITAL,LACONIA,NH,GENERAL ACUTE CARE,OPEN,BELKNAP,NON-PROFIT,137,Laconia
1642064,CRITTENDEN COUNTY HOSPITAL,MARION,KY,GENERAL ACUTE CARE,OPEN,CRITTENDEN,NON-PROFIT,48,Marion
7642303,OWENSBORO HEALTH REGIONAL HOSPITAL,OWENSBORO,KY,GENERAL ACUTE CARE,OPEN,DAVIESS,NON-PROFIT,447,Owensboro
973701,INTEGRIS BASS PAVILION,ENID,OK,GENERAL ACUTE CARE,OPEN,GARFIELD,NON-PROFIT,24,Enid
8543202,RIVER VALLEY BEHAVIORAL HEALTH,OWENSBORO,KY,PSYCHIATRIC,OPEN,DAVIESS,NON-PROFIT,80,Owensboro
6021613,ADVENTIST BEHAVIORAL HEALTH EASTERN SHORE,CAMBRIDGE,MD,PSYCHIATRIC,OPEN,DORCHESTER,NON-PROFIT,283,Cambridge
6373702,INTEGRIS BASS BAPTIST HEALTH CENTER,ENID,OK,GENERAL ACUTE CARE,OPEN,GARFIELD,NON-PROFIT,183,Enid
5621157,CARROLL HOSPITAL CENTER,WESTMINSTER,MD,GENERAL ACUTE CARE,OPEN,CARROLL,NON-PROFIT,189,Westminster
5721784,SPRINGFIELD HOSPITAL CENTER,SYKESVILLE,MD,PSYCHIATRIC,OPEN,CARROLL,GOVERNMENT - STATE,220,Sykesville
5373858,NEWMAN MEMORIAL HOSPITAL,SHATTUCK,OK,GENERAL ACUTE CARE,OPEN,ELLIS,NON-PROFIT,79,Shattuck
4240031,KENTUCKY CORRECTIONAL PSYCHIATRIC CENTER,LAGRANGE,KY,PSYCHIATRIC,OPEN,OLDHAM,GOVERNMENT - STATE,97,Lagrange
7173075,PAULS VALLEY GENERAL HOSPITAL,PAULS VALLEY,OK,GENERAL ACUTE CARE,OPEN,GARVIN,GOVERNMENT - LOCAL,64,Pauls Valley
2374745,MCCURTAIN MEMORIAL HOSPITAL,IDABEL,OK,GENERAL ACUTE CARE,OPEN,MCCURTAIN,NON-PROFIT,91,Idabel
7473080,PURCELL MUNICIPAL HOSPITAL,PURCELL,OK,GENERAL ACUTE CARE,OPEN,MCCLAIN,GOVERNMENT - LOCAL,39,Purcell
11573448,MERCY HEALTH -LOVE COUNTY,MARIETTA,OK,CRITICAL ACCESS,OPEN,LOVE,NON-PROFIT,25,Marietta
6621613,UNIVERSITY OF MD SHORE MEDICAL CTR AT DORCHESTER,CAMBRIDGE,MD,GENERAL ACUTE CARE,OPEN,DORCHESTER,NON-PROFIT,46,Cambridge
11673044,MERCY HOSPITAL LOGAN COUNTY,GUTHRIE,OK,CRITICAL ACCESS,OPEN,LOGAN,NON-PROFIT,25,Guthrie
12574864,PRAGUE COMMUNITY HOSPITAL,PRAGUE,OK,CRITICAL ACCESS,OPEN,LINCOLN,PROPRIETARY,25,Prague
13474079,STROUD REGIONAL MEDICAL CENTER,STROUD,OK,CRITICAL ACCESS,OPEN,LINCOLN,PROPRIETARY,25,Stroud
4373521,JACKSON COUNTY MEMORIAL HOSPITAL,ALTUS,OK,GENERAL ACUTE CARE,OPEN,JACKSON,GOVERNMENT - DISTRICT/AUTHORITY,49,Altus
11973573,JEFFERSON COUNTY HOSPITAL,WAURIKA,OK,CRITICAL ACCESS,OPEN,JEFFERSON,GOVERNMENT - DISTRICT/AUTHORITY,25,Waurika
11774462,HASKELL COUNTY COMMUNITY HOSPITAL,STIGLER,OK,CRITICAL ACCESS,OPEN,HASKELL,PROPRIETARY,25,Stigler
1460187,MARIANJOY REHABILITATION CENTER,WHEATON,IL,REHABILITATION,OPEN,DUPAGE,NON-PROFIT,128,Wheaton
6160521,ADVENTIST HINSDALE HOSPITAL,HINSDALE,IL,GENERAL ACUTE CARE,OPEN,DUPAGE,NON-PROFIT,277,Hinsdale
9860126,ELMHURST MEMORIAL HOSPITAL,ELMHURST,IL,GENERAL ACUTE CARE,OPEN,DUPAGE,NON-PROFIT,315,Elmhurst
11060540,EDWARD HOSPITAL,NAPERVILLE,IL,GENERAL ACUTE CARE,OPEN,DUPAGE,NON-PROFIT,349,Naperville
11560190,CENTRAL DUPAGE HOSPITAL,WINFIELD,IL,GENERAL ACUTE CARE,OPEN,DUPAGE,NON-PROFIT,344,Winfield
11174848,HOLDENVILLE GENERAL HOSPITAL,HOLDENVILLE,OK,CRITICAL ACCESS,OPEN,HUGHES,GOVERNMENT - LOCAL,25,Holdenville
12960139,ADVENTIST GLENOAKS,GLENDALE HEIGHTS,IL,GENERAL ACUTE CARE,OPEN,DUPAGE,NON-PROFIT,141,Glendale Heights
4421811,ATLANTIC GENERAL HOSPITAL,BERLIN,MD,GENERAL ACUTE CARE,OPEN,WORCESTER,NON-PROFIT,45,Berlin
12073460,"MERCY HOSPITAL TISHOMINGO, INC",TISHOMINGO,OK,CRITICAL ACCESS,OPEN,JOHNSTON,NON-PROFIT,25,Tishomingo
3173550,HARMON MEMORIAL HOSPITAL,HOLLIS,OK,GENERAL ACUTE CARE,OPEN,HARMON,GOVERNMENT - LOCAL,25,Hollis
2773018,GRADY MEMORIAL HOSPITAL,CHICKASHA,OK,GENERAL ACUTE CARE,OPEN,GRADY,GOVERNMENT - DISTRICT/AUTHORITY,99,Chickasha
1005478,NORTHWESTERN MEDICAL CENTER,ST. ALBANS,VT,GENERAL ACUTE CARE,OPEN,FRANKLIN,NON-PROFIT,70,St. Albans
6573717,SHARE MEMORIAL HOSPITAL,ALVA,OK,GENERAL ACUTE CARE,OPEN,WOODS,GOVERNMENT - DISTRICT/AUTHORITY,25,Alva
9773801,ALLIANCEHEALTH WOODWARD,WOODWARD,OK,GENERAL ACUTE CARE,OPEN,WOODWARD,PROPRIETARY,87,Woodward
14473841,NORTHWEST CENTER FOR BEHAVIORAL HEALTH (NCBH),FORT SUPPLY,OK,PSYCHIATRIC,OPEN,WOODWARD,GOVERNMENT - STATE,28,Fort Supply
10674859,CREEK NATION COMMUNITY HOSPITAL,OKEMAH,OK,CRITICAL ACCESS,OPEN,OKFUSKEE,NON-PROFIT,25,Okemah
11274048,JANE PHILLIPS NOWATA HEALTH CENTER,NOWATA,OK,CRITICAL ACCESS,OPEN,NOWATA,NON-PROFIT,25,Nowata
5473077,PERRY MEMORIAL HOSPITAL,PERRY,OK,GENERAL ACUTE CARE,OPEN,NOBLE,GOVERNMENT - DISTRICT/AUTHORITY,26,Perry
3773601,ALLIANCEHEALTH CLINTON,CLINTON,OK,GENERAL ACUTE CARE,OPEN,CUSTER,PROPRIETARY,56,Clinton
13273096,WEATHERFORD REGIONAL HOSPITAL,WEATHERFORD,OK,CRITICAL ACCESS,OPEN,CUSTER,GOVERNMENT - DISTRICT/AUTHORITY,25,Weatherford
1773505,COMANCHE COUNTY MEMORIAL HOSPITAL,LAWTON,OK,GENERAL ACUTE CARE,OPEN,COMANCHE,GOVERNMENT - DISTRICT/AUTHORITY,283,Lawton
7973505,SOUTHWESTERN MEDICAL CENTER,LAWTON,OK,GENERAL ACUTE CARE,OPEN,COMANCHE,PROPRIETARY,199,Lawton
13873505,JIM TALIAFERRO COMMUNITY MENTAL HEALTH CENTER,LAWTON,OK,PSYCHIATRIC,OPEN,COMANCHE,GOVERNMENT - STATE,30,Lawton
1374010,BRISTOW MEDICAL CENTER,BRISTOW,OK,GENERAL ACUTE CARE,OPEN,CREEK,GOVERNMENT - DISTRICT/AUTHORITY,55,Bristow
11074030,DRUMRIGHT REGIONAL HOSPITAL,DRUMRIGHT,OK,CRITICAL ACCESS,OPEN,CREEK,PROPRIETARY,15,Drumright
12974066,"ST. JOHN SAPULPA, INC.",SAPULPA,OK,CRITICAL ACCESS,OPEN,CREEK,NON-PROFIT,25,Sapulpa
674023,HILLCREST HOSPITAL CUSHING,CUSHING,OK,GENERAL ACUTE CARE,OPEN,PAYNE,PROPRIETARY,99,Cushing
8974074,STILLWATER MEDICAL CENTER,STILLWATER,OK,GENERAL ACUTE CARE,OPEN,PAYNE,GOVERNMENT - DISTRICT/AUTHORITY,117,Stillwater
3574354,INTEGRIS MIAMI HOSPITAL,MIAMI,OK,GENERAL ACUTE CARE,OPEN,OTTAWA,NON-PROFIT,117,Miami
805855,NORTH COUNTRY HOSPITAL & HEALTH CENTER,NEWPORT,VT,CRITICAL ACCESS,OPEN,ORLEANS,NON-PROFIT,25,Newport
14674354,WILLOW CREST HOSPITAL,MIAMI,OK,PSYCHIATRIC,OPEN,OTTAWA,PROPRIETARY,50,Miami
10574020,CLEVELAND AREA HOSPITAL,CLEVELAND,OK,CRITICAL ACCESS,OPEN,PAWNEE,GOVERNMENT - DISTRICT/AUTHORITY,14,Cleveland
2574447,MUSCOGEE (CREEK) NATION LONG TERM ACUTE CARE HOSPITAL,OKMULGEE,OK,LONG TERM CARE,OPEN,OKMULGEE,GOVERNMENT - STATE,4,Okmulgee
10874637,FAIRFAX COMMUNITY HOSPITAL,FAIRFAX,OK,CRITICAL ACCESS,OPEN,OSAGE,NON-PROFIT,15,Fairfax
12474056,"PAWHUSKA HOSPITAL, INC.",PAWHUSKA,OK,CRITICAL ACCESS,OPEN,OSAGE,GOVERNMENT - LOCAL,25,Pawhuska
2758538,STANDING ROCK INDIAN HEALTH SERVICES HOSPITAL,FORT YATES,ND,CRITICAL ACCESS,OPEN,SIOUX,GOVERNMENT - FEDERAL,NA,Fort Yates
1574743,CHOCTAW MEMORIAL HOSPITAL,HUGO,OK,GENERAL ACUTE CARE,OPEN,CHOCTAW,GOVERNMENT - DISTRICT/AUTHORITY,34,Hugo
14874743,LANE FROST HEALTH AND REHABILITATION CENTER,HUGO,OK,REHABILITATION,OPEN,CHOCTAW,NON-PROFIT,30,Hugo
10773933,CIMARRON MEMORIAL HOSPITAL,BOISE CITY,OK,CRITICAL ACCESS,OPEN,CIMARRON,GOVERNMENT - LOCAL,25,Boise City
173159,COMMUNITY HOSPITAL,OKLAHOMA CITY,OK,GENERAL ACUTE CARE,OPEN,CLEVELAND,GOVERNMENT - LOCAL,49,Oklahoma City
6773070,NORMAN REGIONAL HEALTH SYSTEM -NORMAN CAMPUS,NORMAN,OK,GENERAL ACUTE CARE,OPEN,CLEVELAND,GOVERNMENT - DISTRICT/AUTHORITY,388,Norman
13773070,GRIFFIN MEMORIAL HOSPITAL,NORMAN,OK,PSYCHIATRIC,OPEN,CLEVELAND,GOVERNMENT - STATE,182,Norman
14773071,J. D. MCCARTY CENTER FOR CHILDREN WITH DEVELOPMENTAL,NORMAN,OK,REHABILITATION,OPEN,CLEVELAND,GOVERNMENT - STATE,36,Norman
4774701,ALLIANCEHEALTH DURANT,DURANT,OK,GENERAL ACUTE CARE,OPEN,BRYAN,PROPRIETARY,148,Durant
10373015,CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL,CARNEGIE,OK,CRITICAL ACCESS,OPEN,CADDO,GOVERNMENT - LOCAL,17,Carnegie
13173005,THE PHYSICIANS' HOSPITAL IN ANADARKO,ANADARKO,OK,CRITICAL ACCESS,OPEN,CADDO,PROPRIETARY,25,Anadarko
3673099,INTEGRIS CANADIAN VALLEY HOSPITAL,YUKON,OK,GENERAL ACUTE CARE,OPEN,CANADIAN,NON-PROFIT,75,Yukon
5073036,"MERCY HOSPITAL EL RENO, INC",EL RENO,OK,GENERAL ACUTE CARE,OPEN,CANADIAN,NON-PROFIT,48,El Reno
12373438,"MERCY HOSPITAL HEALDTON, INC.",HEALDTON,OK,CRITICAL ACCESS,OPEN,CARTER,NON-PROFIT,22,Healdton
1174868,ALLIANCEHEALTH SEMINOLE,SEMINOLE,OK,GENERAL ACUTE CARE,OPEN,SEMINOLE,PROPRIETARY,32,Seminole
774133,HILLCREST HOSPITAL SOUTH,TULSA,OK,GENERAL ACUTE CARE,OPEN,TULSA,PROPRIETARY,180,Tulsa
874104,HILLCREST MEDICAL CENTER,TULSA,OK,GENERAL ACUTE CARE,OPEN,TULSA,PROPRIETARY,620,Tulsa
1274055,"BAILEY MEDICAL CENTER, LLC",OWASSO,OK,GENERAL ACUTE CARE,OPEN,TULSA,PROPRIETARY,73,Owasso
6674137,"OKLAHOMA SURGICAL HOSPITAL, LLC",TULSA,OK,GENERAL ACUTE CARE,OPEN,TULSA,PROPRIETARY,76,Tulsa
7274137,PINNACLE SPECIALTY HOSPITAL,TULSA,OK,GENERAL ACUTE CARE,OPEN,TULSA,PROPRIETARY,4,Tulsa
7374127,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,TULSA,OK,GENERAL ACUTE CARE,OPEN,TULSA,GOVERNMENT - LOCAL,249,Tulsa
7674136,"SAINT FRANCIS HOSPITAL, INC.",TULSA,OK,GENERAL ACUTE CARE,OPEN,TULSA,NON-PROFIT,1112,Tulsa
9674132,TULSA SPINE & SPECIALTY HOSPITAL,TULSA,OK,SPECIAL,OPEN,TULSA,PROPRIETARY,38,Tulsa
13374128,BROOKHAVEN HOSPITAL,TULSA,OK,PSYCHIATRIC,OPEN,TULSA,PROPRIETARY,64,Tulsa
13974136,LAUREATE PSYCHIATRIC CLINIC AND HOSPITAL,TULSA,OK,PSYCHIATRIC,OPEN,TULSA,NON-PROFIT,90,Tulsa
14074120,PARKSIDE,TULSA,OK,PSYCHIATRIC,OPEN,TULSA,NON-PROFIT,51,Tulsa
14274133,SHADOW MOUNTAIN BEHAVIORAL HEALTH SYSTEM,TULSA,OK,PSYCHIATRIC,OPEN,TULSA,PROPRIETARY,60,Tulsa
